id,cliente,monto,estado
PERF-000281,Customer 281,1843,Activo
PERF-000282,Customer 282,1846,Pendiente
PERF-000283,Customer 283,1849,Activo
PERF-000284,Customer 284,1852,Inactivo
PERF-000285,Customer 285,1855,Pendiente
PERF-000286,Customer 286,1858,Inactivo
PERF-000287,Customer 287,1861,Activo
PERF-000288,Customer 288,1864,Pendiente
PERF-000289,Customer 289,1867,Activo
PERF-000290,Customer 290,1870,Inactivo
PERF-000291,Customer 291,1873,Pendiente
PERF-000292,Customer 292,1876,Inactivo
PERF-000293,Customer 293,1879,Activo
PERF-000294,Customer 294,1882,Pendiente
PERF-000295,Customer 295,1885,Activo
PERF-000296,Customer 296,1888,Inactivo
PERF-000297,Customer 297,1891,Pendiente
PERF-000298,Customer 298,1894,Inactivo
PERF-000299,Customer 299,1897,Activo
PERF-000300,CUSTOMER 300,1920,pendiente
PERF-000301,Customer 301,1903,Activo
PERF-000302,Customer 302,1906,Inactivo
PERF-000303,Customer 303,1909,Pendiente
PERF-000304,Customer 304,1912,Inactivo
PERF-000305,Customer 305,1915,Activo
PERF-000306,Customer 306,1918,Pendiente
PERF-000307,Customer 307,1921,Activo
PERF-000308,Customer 308,1924,Inactivo
PERF-000309,Customer 309,1927,Pendiente
PERF-000310,Customer 310,1930,Inactivo
PERF-000311,Customer 311,1933,Activo
PERF-000312,Customer 312,1936,Pendiente
PERF-000313,Customer 313,1939,Activo
PERF-000314,Customer 314,1942,Inactivo
PERF-000315,Customer 315,1945,Pendiente
PERF-000316,Customer 316,1948,Inactivo
PERF-000317,Customer 317,1951,Activo
PERF-000318,Customer 318,1954,Pendiente
PERF-000319,Customer 319,1957,Activo
PERF-000320,CUSTOMER 320,1960,inactivo
PERF-000321,Customer 321,1963,Pendiente
PERF-000322,Customer 322,1966,Inactivo
PERF-000323,Customer 323,1969,Activo
PERF-000324,Customer 324,1972,Pendiente
PERF-000325,Customer 325,1975,Activo
PERF-000326,Customer 326,1978,Inactivo
PERF-000327,Customer 327,1981,Pendiente
PERF-000328,Customer 328,1984,Inactivo
PERF-000329,Customer 329,1987,Activo
PERF-000330,Customer 330,1990,Pendiente
PERF-000331,Customer 331,1993,Activo
PERF-000332,Customer 332,1996,Inactivo
PERF-000333,Customer 333,1999,Pendiente
PERF-000334,Customer 334,2002,Inactivo
PERF-000335,Customer 335,2005,Activo
PERF-000336,Customer 336,2008,Pendiente
PERF-000337,Customer 337,2011,Activo
PERF-000338,Customer 338,2014,Inactivo
PERF-000339,Customer 339,2017,Pendiente
PERF-000340,CUSTOMER 340,2020,inactivo
PERF-000341,Customer 341,2023,Activo
PERF-000342,Customer 342,2026,Pendiente
PERF-000343,Customer 343,2029,Activo
PERF-000344,Customer 344,2032,Inactivo
PERF-000345,Customer 345,2035,Pendiente
PERF-000346,Customer 346,2038,Inactivo
PERF-000347,Customer 347,2041,Activo
PERF-000348,Customer 348,2044,Pendiente
PERF-000349,Customer 349,2047,Activo
PERF-000350,Customer 350,2052,Inactivo
PERF-000351,Customer 351,2053,Pendiente
PERF-000352,Customer 352,2056,Inactivo
PERF-000353,Customer 353,2059,Activo
PERF-000354,Customer 354,2062,Pendiente
PERF-000355,Customer 355,2065,Activo
PERF-000356,Customer 356,2068,Inactivo
PERF-000357,Customer 357,2071,Pendiente
PERF-000358,Customer 358,2074,Inactivo
PERF-000359,Customer 359,2077,Activo
PERF-000360,CUSTOMER 360,2080,pendiente
PERF-000361,Customer 361,2083,Activo
PERF-000362,Customer 362,2086,Inactivo
PERF-000363,Customer 363,2089,Pendiente
PERF-000364,Customer 364,2092,Inactivo
PERF-000365,Customer 365,2095,Activo
PERF-000366,Customer 366,2098,Pendiente
PERF-000367,Customer 367,2101,Activo
PERF-000368,Customer 368,2104,Inactivo
PERF-000369,Customer 369,2107,Pendiente
PERF-000370,Customer 370,2110,Inactivo
PERF-000371,Customer 371,2113,Activo
PERF-000372,Customer 372,2116,Pendiente
PERF-000373,Customer 373,2119,Activo
PERF-000374,Customer 374,2122,Inactivo
PERF-000375,Customer 375,2125,Pendiente
PERF-000376,Customer 376,2128,Inactivo
PERF-000377,Customer 377,2131,Activo
PERF-000378,Customer 378,2134,Pendiente
PERF-000379,Customer 379,2137,Activo
PERF-000380,CUSTOMER 380,2140,inactivo
PERF-000381,Customer 381,2143,Pendiente
PERF-000382,Customer 382,2146,Inactivo
PERF-000383,Customer 383,2149,Activo
PERF-000384,Customer 384,2152,Pendiente
PERF-000385,Customer 385,2155,Activo
PERF-000386,Customer 386,2158,Inactivo
PERF-000387,Customer 387,2161,Pendiente
PERF-000388,Customer 388,2164,Inactivo
PERF-000389,Customer 389,2167,Activo
PERF-000390,Customer 390,2170,Pendiente
PERF-000391,Customer 391,2173,Activo
PERF-000392,Customer 392,2176,Inactivo
PERF-000393,Customer 393,2179,Pendiente
PERF-000394,Customer 394,2182,Inactivo
PERF-000395,Customer 395,2185,Activo
PERF-000396,Customer 396,2188,Pendiente
PERF-000397,Customer 397,2191,Activo
PERF-000398,Customer 398,2194,Inactivo
PERF-000399,Customer 399,2197,Pendiente
PERF-000400,CUSTOMER 400,2220,inactivo
PERF-000401,Customer 401,2203,Activo
PERF-000402,Customer 402,2206,Pendiente
PERF-000403,Customer 403,2209,Activo
PERF-000404,Customer 404,2212,Inactivo
PERF-000405,Customer 405,2215,Pendiente
PERF-000406,Customer 406,2218,Inactivo
PERF-000407,Customer 407,2221,Activo
PERF-000408,Customer 408,2224,Pendiente
PERF-000409,Customer 409,2227,Activo
PERF-000410,Customer 410,2230,Inactivo
PERF-000411,Customer 411,2233,Pendiente
PERF-000412,Customer 412,2236,Inactivo
PERF-000413,Customer 413,2239,Activo
PERF-000414,Customer 414,2242,Pendiente
PERF-000415,Customer 415,2245,Activo
PERF-000416,Customer 416,2248,Inactivo
PERF-000417,Customer 417,2251,Pendiente
PERF-000418,Customer 418,2254,Inactivo
PERF-000419,Customer 419,2257,Activo
PERF-000420,CUSTOMER 420,2260,pendiente
PERF-000421,Customer 421,2263,Activo
PERF-000422,Customer 422,2266,Inactivo
PERF-000423,Customer 423,2269,Pendiente
PERF-000424,Customer 424,2272,Inactivo
PERF-000425,Customer 425,2275,Activo
PERF-000426,Customer 426,2278,Pendiente
PERF-000427,Customer 427,2281,Activo
PERF-000428,Customer 428,2284,Inactivo
PERF-000429,Customer 429,2287,Pendiente
PERF-000430,Customer 430,2290,Inactivo
PERF-000431,Customer 431,2293,Activo
PERF-000432,Customer 432,2296,Pendiente
PERF-000433,Customer 433,2299,Activo
PERF-000434,Customer 434,2302,Inactivo
PERF-000435,Customer 435,2305,Pendiente
PERF-000436,Customer 436,2308,Inactivo
PERF-000437,Customer 437,2311,Activo
PERF-000438,Customer 438,2314,Pendiente
PERF-000439,Customer 439,2317,Activo
PERF-000440,CUSTOMER 440,2320,inactivo
PERF-000441,Customer 441,2323,Pendiente
PERF-000442,Customer 442,2326,Inactivo
PERF-000443,Customer 443,2329,Activo
PERF-000444,Customer 444,2332,Pendiente
PERF-000445,Customer 445,2335,Activo
PERF-000446,Customer 446,2338,Inactivo
PERF-000447,Customer 447,2341,Pendiente
PERF-000448,Customer 448,2344,Inactivo
PERF-000449,Customer 449,2347,Activo
PERF-000450,Customer 450,2352,Pendiente
PERF-000451,Customer 451,2353,Activo
PERF-000452,Customer 452,2356,Inactivo
PERF-000453,Customer 453,2359,Pendiente
PERF-000454,Customer 454,2362,Inactivo
PERF-000455,Customer 455,2365,Activo
PERF-000456,Customer 456,2368,Pendiente
PERF-000457,Customer 457,2371,Activo
PERF-000458,Customer 458,2374,Inactivo
PERF-000459,Customer 459,2377,Pendiente
PERF-000460,CUSTOMER 460,2380,inactivo
PERF-000461,Customer 461,2383,Activo
PERF-000462,Customer 462,2386,Pendiente
PERF-000463,Customer 463,2389,Activo
PERF-000464,Customer 464,2392,Inactivo
PERF-000465,Customer 465,2395,Pendiente
PERF-000466,Customer 466,2398,Inactivo
PERF-000467,Customer 467,2401,Activo
PERF-000468,Customer 468,2404,Pendiente
PERF-000469,Customer 469,2407,Activo
PERF-000470,Customer 470,2410,Inactivo
PERF-000471,Customer 471,2413,Pendiente
PERF-000472,Customer 472,2416,Inactivo
PERF-000473,Customer 473,2419,Activo
PERF-000474,Customer 474,2422,Pendiente
PERF-000475,Customer 475,2425,Activo
PERF-000476,Customer 476,2428,Inactivo
PERF-000477,Customer 477,2431,Pendiente
PERF-000478,Customer 478,2434,Inactivo
PERF-000479,Customer 479,2437,Activo
PERF-000480,CUSTOMER 480,2440,pendiente
PERF-000481,Customer 481,2443,Activo
PERF-000482,Customer 482,2446,Inactivo
PERF-000483,Customer 483,2449,Pendiente
PERF-000484,Customer 484,2452,Inactivo
PERF-000485,Customer 485,2455,Activo
PERF-000486,Customer 486,2458,Pendiente
PERF-000487,Customer 487,2461,Activo
PERF-000488,Customer 488,2464,Inactivo
PERF-000489,Customer 489,2467,Pendiente
PERF-000490,Customer 490,2470,Inactivo
PERF-000491,Customer 491,2473,Activo
PERF-000492,Customer 492,2476,Pendiente
PERF-000493,Customer 493,2479,Activo
PERF-000494,Customer 494,2482,Inactivo
PERF-000495,Customer 495,2485,Pendiente
PERF-000496,Customer 496,2488,Inactivo
PERF-000497,Customer 497,2491,Activo
PERF-000498,Customer 498,2494,Pendiente
PERF-000499,Customer 499,2497,Activo
PERF-000500,CUSTOMER 500,2520,inactivo
PERF-000501,Customer 501,2503,Pendiente
PERF-000502,Customer 502,2506,Inactivo
PERF-000503,Customer 503,2509,Activo
PERF-000504,Customer 504,2512,Pendiente
PERF-000505,Customer 505,2515,Activo
PERF-000506,Customer 506,2518,Inactivo
PERF-000507,Customer 507,2521,Pendiente
PERF-000508,Customer 508,2524,Inactivo
PERF-000509,Customer 509,2527,Activo
PERF-000510,Customer 510,2530,Pendiente
PERF-000511,Customer 511,2533,Activo
PERF-000512,Customer 512,2536,Inactivo
PERF-000513,Customer 513,2539,Pendiente
PERF-000514,Customer 514,2542,Inactivo
PERF-000515,Customer 515,2545,Activo
PERF-000516,Customer 516,2548,Pendiente
PERF-000517,Customer 517,2551,Activo
PERF-000518,Customer 518,2554,Inactivo
PERF-000519,Customer 519,2557,Pendiente
PERF-000520,CUSTOMER 520,2560,inactivo
PERF-000521,Customer 521,2563,Activo
PERF-000522,Customer 522,2566,Pendiente
PERF-000523,Customer 523,2569,Activo
PERF-000524,Customer 524,2572,Inactivo
PERF-000525,Customer 525,2575,Pendiente
PERF-000526,Customer 526,2578,Inactivo
PERF-000527,Customer 527,2581,Activo
PERF-000528,Customer 528,2584,Pendiente
PERF-000529,Customer 529,2587,Activo
PERF-000530,Customer 530,2590,Inactivo
PERF-000531,Customer 531,2593,Pendiente
PERF-000532,Customer 532,2596,Inactivo
PERF-000533,Customer 533,2599,Activo
PERF-000534,Customer 534,2602,Pendiente
PERF-000535,Customer 535,2605,Activo
PERF-000536,Customer 536,2608,Inactivo
PERF-000537,Customer 537,2611,Pendiente
PERF-000538,Customer 538,2614,Inactivo
PERF-000539,Customer 539,2617,Activo
PERF-000540,CUSTOMER 540,2620,pendiente
PERF-000541,Customer 541,2623,Activo
PERF-000542,Customer 542,2626,Inactivo
PERF-000543,Customer 543,2629,Pendiente
PERF-000544,Customer 544,2632,Inactivo
PERF-000545,Customer 545,2635,Activo
PERF-000546,Customer 546,2638,Pendiente
PERF-000547,Customer 547,2641,Activo
PERF-000548,Customer 548,2644,Inactivo
PERF-000549,Customer 549,2647,Pendiente
PERF-000550,Customer 550,2652,Inactivo
PERF-000551,Customer 551,2653,Activo
PERF-000552,Customer 552,2656,Pendiente
PERF-000553,Customer 553,2659,Activo
PERF-000554,Customer 554,2662,Inactivo
PERF-000555,Customer 555,2665,Pendiente
PERF-000556,Customer 556,2668,Inactivo
PERF-000557,Customer 557,2671,Activo
PERF-000558,Customer 558,2674,Pendiente
PERF-000559,Customer 559,2677,Activo
PERF-000560,CUSTOMER 560,2680,inactivo
PERF-000561,Customer 561,2683,Pendiente
PERF-000562,Customer 562,2686,Inactivo
PERF-000563,Customer 563,2689,Activo
PERF-000564,Customer 564,2692,Pendiente
PERF-000565,Customer 565,2695,Activo
PERF-000566,Customer 566,2698,Inactivo
PERF-000567,Customer 567,2701,Pendiente
PERF-000568,Customer 568,2704,Inactivo
PERF-000569,Customer 569,2707,Activo
PERF-000570,Customer 570,2710,Pendiente
PERF-000571,Customer 571,2713,Activo
PERF-000572,Customer 572,2716,Inactivo
PERF-000573,Customer 573,2719,Pendiente
PERF-000574,Customer 574,2722,Inactivo
PERF-000575,Customer 575,2725,Activo
PERF-000576,Customer 576,2728,Pendiente
PERF-000577,Customer 577,2731,Activo
PERF-000578,Customer 578,2734,Inactivo
PERF-000579,Customer 579,2737,Pendiente
PERF-000580,CUSTOMER 580,2740,inactivo
PERF-000581,Customer 581,2743,Activo
PERF-000582,Customer 582,2746,Pendiente
PERF-000583,Customer 583,2749,Activo
PERF-000584,Customer 584,2752,Inactivo
PERF-000585,Customer 585,2755,Pendiente
PERF-000586,Customer 586,2758,Inactivo
PERF-000587,Customer 587,2761,Activo
PERF-000588,Customer 588,2764,Pendiente
PERF-000589,Customer 589,2767,Activo
PERF-000590,Customer 590,2770,Inactivo
PERF-000591,Customer 591,2773,Pendiente
PERF-000592,Customer 592,2776,Inactivo
PERF-000593,Customer 593,2779,Activo
PERF-000594,Customer 594,2782,Pendiente
PERF-000595,Customer 595,2785,Activo
PERF-000596,Customer 596,2788,Inactivo
PERF-000597,Customer 597,2791,Pendiente
PERF-000598,Customer 598,2794,Inactivo
PERF-000599,Customer 599,2797,Activo
PERF-000600,CUSTOMER 600,2820,pendiente
PERF-000601,Customer 601,2803,Activo
PERF-000602,Customer 602,2806,Inactivo
PERF-000603,Customer 603,2809,Pendiente
PERF-000604,Customer 604,2812,Inactivo
PERF-000605,Customer 605,2815,Activo
PERF-000606,Customer 606,2818,Pendiente
PERF-000607,Customer 607,2821,Activo
PERF-000608,Customer 608,2824,Inactivo
PERF-000609,Customer 609,2827,Pendiente
PERF-000610,Customer 610,2830,Inactivo
PERF-000611,Customer 611,2833,Activo
PERF-000612,Customer 612,2836,Pendiente
PERF-000613,Customer 613,2839,Activo
PERF-000614,Customer 614,2842,Inactivo
PERF-000615,Customer 615,2845,Pendiente
PERF-000616,Customer 616,2848,Inactivo
PERF-000617,Customer 617,2851,Activo
PERF-000618,Customer 618,2854,Pendiente
PERF-000619,Customer 619,2857,Activo
PERF-000620,CUSTOMER 620,2860,inactivo
PERF-000621,Customer 621,2863,Pendiente
PERF-000622,Customer 622,2866,Inactivo
PERF-000623,Customer 623,2869,Activo
PERF-000624,Customer 624,2872,Pendiente
PERF-000625,Customer 625,2875,Activo
PERF-000626,Customer 626,2878,Inactivo
PERF-000627,Customer 627,2881,Pendiente
PERF-000628,Customer 628,2884,Inactivo
PERF-000629,Customer 629,2887,Activo
PERF-000630,Customer 630,2890,Pendiente
PERF-000631,Customer 631,2893,Activo
PERF-000632,Customer 632,2896,Inactivo
PERF-000633,Customer 633,2899,Pendiente
PERF-000634,Customer 634,2902,Inactivo
PERF-000635,Customer 635,2905,Activo
PERF-000636,Customer 636,2908,Pendiente
PERF-000637,Customer 637,2911,Activo
PERF-000638,Customer 638,2914,Inactivo
PERF-000639,Customer 639,2917,Pendiente
PERF-000640,CUSTOMER 640,2920,inactivo
PERF-000641,Customer 641,2923,Activo
PERF-000642,Customer 642,2926,Pendiente
PERF-000643,Customer 643,2929,Activo
PERF-000644,Customer 644,2932,Inactivo
PERF-000645,Customer 645,2935,Pendiente
PERF-000646,Customer 646,2938,Inactivo
PERF-000647,Customer 647,2941,Activo
PERF-000648,Customer 648,2944,Pendiente
PERF-000649,Customer 649,2947,Activo
PERF-000650,Customer 650,2952,Inactivo
